,ID,TGS 826,TGS 822,TGS 2600,TGS 2602,Temperature,Humidity,Class
7102,7103,0.21,0.63,0.62,0.65,38.0,28.0,Ammonia 3 ppm
7103,7104,0.22,0.63,0.61,0.65,38.0,28.0,Ammonia 3 ppm
7104,7105,0.22,0.63,0.6,0.65,38.0,28.0,Ammonia 3 ppm
7105,7106,0.22,0.62,0.59,0.64,38.0,28.0,Ammonia 3 ppm
7106,7107,0.21,0.62,0.58,0.63,38.0,28.0,Ammonia 3 ppm
7107,7108,0.19,0.61,0.57,0.61,38.0,27.0,Ammonia 3 ppm
7108,7109,0.18,0.61,0.57,0.6,38.0,27.0,Ammonia 3 ppm
7109,7110,0.17,0.61,0.55,0.59,38.0,27.0,Ammonia 3 ppm
7110,7111,0.16,0.61,0.54,0.57,38.0,27.0,Ammonia 3 ppm
7111,7112,0.15,0.6,0.54,0.56,38.0,27.0,Ammonia 3 ppm
7112,7113,0.15,0.6,0.53,0.56,38.0,27.0,Ammonia 3 ppm
7113,7114,0.15,0.6,0.52,0.55,38.0,27.0,Ammonia 3 ppm
7114,7115,0.14,0.6,0.51,0.55,38.0,27.0,Ammonia 3 ppm
7115,7116,0.14,0.59,0.5,0.55,38.0,27.0,Ammonia 3 ppm
7116,7117,0.13,0.59,0.49,0.54,38.0,27.0,Ammonia 3 ppm
7117,7118,0.13,0.59,0.48,0.53,38.0,27.0,Ammonia 3 ppm
7118,7119,0.13,0.59,0.47,0.52,38.0,27.0,Ammonia 3 ppm
7119,7120,0.13,0.58,0.46,0.52,38.0,27.0,Ammonia 3 ppm
7120,7121,0.13,0.58,0.45,0.51,38.0,27.0,Ammonia 3 ppm
7121,7122,0.13,0.58,0.44,0.51,38.0,27.0,Ammonia 3 ppm
7122,7123,0.14,0.58,0.44,0.52,38.0,27.0,Ammonia 3 ppm
7123,7124,0.15,0.57,0.43,0.51,38.0,27.0,Ammonia 3 ppm
7124,7125,0.14,0.57,0.43,0.5,38.0,27.0,Ammonia 3 ppm
7125,7126,0.13,0.57,0.42,0.49,38.0,27.0,Ammonia 3 ppm
7126,7127,0.13,0.57,0.41,0.49,38.0,27.0,Ammonia 3 ppm
7127,7128,0.12,0.56,0.41,0.48,38.0,27.0,Ammonia 3 ppm
7128,7129,0.12,0.56,0.4,0.47,38.0,28.0,Ammonia 3 ppm
7129,7130,0.12,0.56,0.39,0.46,38.0,28.0,Ammonia 3 ppm
7130,7131,0.11,0.56,0.39,0.46,38.0,27.0,Ammonia 3 ppm
7131,7132,0.11,0.56,0.38,0.45,38.0,28.0,Ammonia 3 ppm
7132,7133,0.11,0.55,0.38,0.45,38.0,27.0,Ammonia 3 ppm
7133,7134,0.11,0.55,0.37,0.45,38.0,27.0,Ammonia 3 ppm
7134,7135,0.11,0.55,0.37,0.44,38.0,27.0,Ammonia 3 ppm
7135,7136,0.1,0.55,0.36,0.44,38.0,28.0,Ammonia 3 ppm
7136,7137,0.1,0.54,0.35,0.43,38.0,27.0,Ammonia 3 ppm
7137,7138,0.1,0.54,0.35,0.43,38.0,27.0,Ammonia 3 ppm
7138,7139,0.1,0.54,0.34,0.43,38.0,27.0,Ammonia 3 ppm
7139,7140,0.1,0.54,0.33,0.42,38.0,28.0,Ammonia 3 ppm
7140,7141,0.1,0.53,0.33,0.42,38.0,27.0,Ammonia 3 ppm
7141,7142,0.1,0.53,0.32,0.42,38.0,28.0,Ammonia 3 ppm
7142,7143,0.09,0.53,0.32,0.42,38.0,27.0,Ammonia 3 ppm
7143,7144,0.09,0.53,0.32,0.41,38.0,27.0,Ammonia 3 ppm
7144,7145,0.09,0.53,0.31,0.41,38.0,28.0,Ammonia 3 ppm
7145,7146,0.09,0.52,0.31,0.41,38.0,28.0,Ammonia 3 ppm
7146,7147,0.09,0.52,0.31,0.41,38.0,27.0,Ammonia 3 ppm
7147,7148,0.09,0.52,0.3,0.4,38.0,27.0,Ammonia 3 ppm
7148,7149,0.09,0.52,0.3,0.4,38.0,28.0,Ammonia 3 ppm
7149,7150,0.09,0.52,0.3,0.4,38.0,28.0,Ammonia 3 ppm
7150,7151,0.09,0.51,0.3,0.4,38.0,27.0,Ammonia 3 ppm
7151,7152,0.09,0.51,0.29,0.39,38.0,28.0,Ammonia 3 ppm
7152,7153,0.1,0.51,0.29,0.39,38.0,27.0,Ammonia 3 ppm
7153,7154,0.09,0.51,0.29,0.39,38.0,28.0,Ammonia 3 ppm
7154,7155,0.09,0.51,0.29,0.39,38.0,27.0,Ammonia 3 ppm
7155,7156,0.09,0.51,0.28,0.38,38.0,28.0,Ammonia 3 ppm
7156,7157,0.09,0.5,0.28,0.38,38.0,28.0,Ammonia 3 ppm
7157,7158,0.09,0.5,0.28,0.37,38.0,28.0,Ammonia 3 ppm
7158,7159,0.09,0.5,0.28,0.37,38.0,27.0,Ammonia 3 ppm
7159,7160,0.09,0.5,0.27,0.37,38.0,28.0,Ammonia 3 ppm
7160,7161,0.1,0.5,0.27,0.37,38.0,27.0,Ammonia 3 ppm
7161,7162,0.1,0.5,0.27,0.37,38.0,28.0,Ammonia 3 ppm
7162,7163,0.1,0.49,0.27,0.37,38.0,28.0,Ammonia 3 ppm
7163,7164,0.1,0.49,0.27,0.37,38.0,28.0,Ammonia 3 ppm
7164,7165,0.1,0.49,0.26,0.37,38.0,28.0,Ammonia 3 ppm
7165,7166,0.1,0.49,0.26,0.37,38.0,28.0,Ammonia 3 ppm
7166,7167,0.1,0.49,0.26,0.37,38.0,28.0,Ammonia 3 ppm
7167,7168,0.1,0.49,0.26,0.37,38.0,28.0,Ammonia 3 ppm
7168,7169,0.1,0.49,0.26,0.37,38.0,28.0,Ammonia 3 ppm
7169,7170,0.1,0.48,0.26,0.37,38.0,28.0,Ammonia 3 ppm
7170,7171,0.1,0.48,0.26,0.37,38.0,28.0,Ammonia 3 ppm
7171,7172,0.1,0.48,0.26,0.37,38.0,28.0,Ammonia 3 ppm
7172,7173,0.1,0.48,0.25,0.37,38.0,28.0,Ammonia 3 ppm
7173,7174,0.1,0.48,0.25,0.36,38.0,28.0,Ammonia 3 ppm
7174,7175,0.1,0.48,0.25,0.36,38.0,28.0,Ammonia 3 ppm
7175,7176,0.1,0.48,0.25,0.36,38.0,28.0,Ammonia 3 ppm
7176,7177,0.1,0.47,0.25,0.36,38.0,28.0,Ammonia 3 ppm
7177,7178,0.1,0.47,0.25,0.36,38.0,27.0,Ammonia 3 ppm
7178,7179,0.1,0.47,0.25,0.36,38.0,28.0,Ammonia 3 ppm
7179,7180,0.1,0.47,0.25,0.36,38.0,28.0,Ammonia 3 ppm
7180,7181,0.1,0.47,0.24,0.36,38.0,27.0,Ammonia 3 ppm
7181,7182,0.1,0.47,0.24,0.36,38.0,28.0,Ammonia 3 ppm
7182,7183,0.1,0.47,0.24,0.36,38.0,28.0,Ammonia 3 ppm
7183,7184,0.1,0.46,0.24,0.36,38.0,28.0,Ammonia 3 ppm
7184,7185,0.1,0.46,0.24,0.36,38.0,28.0,Ammonia 3 ppm
7185,7186,0.1,0.46,0.24,0.36,38.0,27.0,Ammonia 3 ppm
7186,7187,0.1,0.46,0.24,0.36,38.0,28.0,Ammonia 3 ppm
7187,7188,0.09,0.46,0.24,0.36,38.0,28.0,Ammonia 3 ppm
7188,7189,0.09,0.46,0.24,0.35,38.0,27.0,Ammonia 3 ppm
7189,7190,0.09,0.46,0.24,0.35,38.0,27.0,Ammonia 3 ppm
7190,7191,0.09,0.45,0.24,0.35,38.0,27.0,Ammonia 3 ppm
7191,7192,0.1,0.45,0.24,0.35,38.0,27.0,Ammonia 3 ppm
7192,7193,0.1,0.45,0.24,0.35,38.0,27.0,Ammonia 3 ppm
7193,7194,0.1,0.45,0.24,0.34,38.0,27.0,Ammonia 3 ppm
7194,7195,0.1,0.45,0.23,0.34,38.0,27.0,Ammonia 3 ppm
7195,7196,0.1,0.45,0.23,0.35,38.0,27.0,Ammonia 3 ppm
7196,7197,0.1,0.45,0.23,0.35,38.0,27.0,Ammonia 3 ppm
7197,7198,0.1,0.44,0.23,0.34,38.0,27.0,Ammonia 3 ppm
7198,7199,0.1,0.44,0.23,0.34,38.0,27.0,Ammonia 3 ppm
7199,7200,0.1,0.44,0.23,0.34,38.0,27.0,Ammonia 3 ppm
7200,7201,0.1,0.44,0.23,0.34,38.0,27.0,Ammonia 3 ppm
7201,7202,0.1,0.44,0.23,0.34,38.0,27.0,Ammonia 3 ppm
7202,7203,0.1,0.44,0.23,0.34,38.0,27.0,Ammonia 3 ppm
7203,7204,0.1,0.44,0.23,0.34,38.0,27.0,Ammonia 3 ppm
7204,7205,0.1,0.44,0.23,0.33,38.0,27.0,Ammonia 3 ppm
7205,7206,0.1,0.43,0.23,0.33,38.0,27.0,Ammonia 3 ppm
7206,7207,0.1,0.43,0.23,0.33,38.0,27.0,Ammonia 3 ppm
7207,7208,0.1,0.43,0.23,0.34,38.0,27.0,Ammonia 3 ppm
7208,7209,0.09,0.43,0.23,0.33,38.0,27.0,Ammonia 3 ppm
7209,7210,0.09,0.43,0.23,0.33,38.0,27.0,Ammonia 3 ppm
7210,7211,0.09,0.43,0.23,0.33,38.0,27.0,Ammonia 3 ppm
7211,7212,0.09,0.43,0.23,0.33,38.0,27.0,Ammonia 3 ppm
7212,7213,0.09,0.43,0.23,0.33,38.0,27.0,Ammonia 3 ppm
7213,7214,0.09,0.43,0.23,0.33,38.0,27.0,Ammonia 3 ppm
7214,7215,0.09,0.43,0.22,0.32,38.0,27.0,Ammonia 3 ppm
7215,7216,0.08,0.43,0.23,0.32,38.0,27.0,Ammonia 3 ppm
7216,7217,0.08,0.43,0.22,0.32,38.0,27.0,Ammonia 3 ppm
7217,7218,0.08,0.42,0.22,0.32,38.0,27.0,Ammonia 3 ppm
7218,7219,0.08,0.42,0.22,0.32,38.0,27.0,Ammonia 3 ppm
7219,7220,0.08,0.42,0.22,0.32,38.0,27.0,Ammonia 3 ppm
7220,7221,0.08,0.42,0.22,0.31,38.0,27.0,Ammonia 3 ppm
7221,7222,0.08,0.42,0.22,0.31,38.0,27.0,Ammonia 3 ppm
7222,7223,0.08,0.42,0.22,0.31,38.0,27.0,Ammonia 3 ppm
7223,7224,0.08,0.42,0.22,0.31,38.0,27.0,Ammonia 3 ppm
7224,7225,0.08,0.41,0.22,0.31,38.0,27.0,Ammonia 3 ppm
7225,7226,0.08,0.41,0.22,0.31,38.0,27.0,Ammonia 3 ppm
7226,7227,0.08,0.41,0.22,0.31,38.0,27.0,Ammonia 3 ppm
7227,7228,0.08,0.41,0.22,0.3,38.0,27.0,Ammonia 3 ppm
7228,7229,0.08,0.41,0.22,0.3,38.0,27.0,Ammonia 3 ppm
7229,7230,0.08,0.41,0.22,0.3,38.0,27.0,Ammonia 3 ppm
7230,7231,0.08,0.41,0.22,0.3,38.0,27.0,Ammonia 3 ppm
7231,7232,0.08,0.41,0.22,0.3,38.0,27.0,Ammonia 3 ppm
7232,7233,0.08,0.4,0.22,0.3,38.0,27.0,Ammonia 3 ppm
7233,7234,0.07,0.4,0.22,0.3,38.0,27.0,Ammonia 3 ppm
7234,7235,0.07,0.4,0.22,0.29,38.0,27.0,Ammonia 3 ppm
7235,7236,0.07,0.4,0.22,0.29,38.0,27.0,Ammonia 3 ppm
7236,7237,0.07,0.4,0.22,0.29,38.0,27.0,Ammonia 3 ppm
7237,7238,0.07,0.4,0.22,0.29,38.0,27.0,Ammonia 3 ppm
7238,7239,0.07,0.4,0.22,0.28,38.0,27.0,Ammonia 3 ppm
7239,7240,0.07,0.39,0.22,0.28,38.0,27.0,Ammonia 3 ppm
7240,7241,0.07,0.39,0.21,0.28,38.0,27.0,Ammonia 3 ppm
7241,7242,0.06,0.39,0.21,0.28,38.0,27.0,Ammonia 3 ppm
7242,7243,0.06,0.39,0.21,0.27,38.0,27.0,Ammonia 3 ppm
7243,7244,0.06,0.39,0.21,0.27,38.0,27.0,Ammonia 3 ppm
7244,7245,0.06,0.39,0.21,0.27,38.0,27.0,Ammonia 3 ppm
7245,7246,0.06,0.39,0.21,0.27,38.0,27.0,Ammonia 3 ppm
7246,7247,0.06,0.39,0.21,0.27,38.0,27.0,Ammonia 3 ppm
7247,7248,0.06,0.39,0.21,0.27,38.0,27.0,Ammonia 3 ppm
7248,7249,0.06,0.38,0.21,0.27,38.0,27.0,Ammonia 3 ppm
7249,7250,0.06,0.38,0.21,0.27,38.0,27.0,Ammonia 3 ppm
7250,7251,0.06,0.38,0.21,0.27,38.0,27.0,Ammonia 3 ppm
7251,7252,0.06,0.38,0.21,0.27,38.0,27.0,Ammonia 3 ppm
7252,7253,0.07,0.38,0.21,0.27,38.0,27.0,Ammonia 3 ppm
7253,7254,0.07,0.38,0.21,0.27,38.0,27.0,Ammonia 3 ppm
7254,7255,0.07,0.37,0.21,0.27,38.0,27.0,Ammonia 3 ppm
7255,7256,0.07,0.37,0.21,0.27,38.0,27.0,Ammonia 3 ppm
7256,7257,0.07,0.37,0.21,0.27,38.0,27.0,Ammonia 3 ppm
7257,7258,0.07,0.37,0.2,0.27,38.0,27.0,Ammonia 3 ppm
7258,7259,0.07,0.37,0.2,0.27,38.0,27.0,Ammonia 3 ppm
7259,7260,0.07,0.37,0.2,0.27,38.0,27.0,Ammonia 3 ppm
7260,7261,0.07,0.37,0.2,0.27,38.0,27.0,Ammonia 3 ppm
7261,7262,0.07,0.37,0.2,0.27,38.0,27.0,Ammonia 3 ppm
7262,7263,0.07,0.37,0.2,0.27,38.0,27.0,Ammonia 3 ppm
7263,7264,0.07,0.37,0.2,0.27,38.0,27.0,Ammonia 3 ppm
7264,7265,0.07,0.36,0.2,0.27,38.0,27.0,Ammonia 3 ppm
7265,7266,0.07,0.36,0.2,0.27,38.0,27.0,Ammonia 3 ppm
7266,7267,0.07,0.36,0.2,0.27,38.0,27.0,Ammonia 3 ppm
7267,7268,0.07,0.36,0.2,0.27,38.0,27.0,Ammonia 3 ppm
7268,7269,0.07,0.36,0.2,0.27,38.0,27.0,Ammonia 3 ppm
7269,7270,0.06,0.36,0.2,0.26,38.0,27.0,Ammonia 3 ppm
7270,7271,0.06,0.36,0.2,0.26,38.0,27.0,Ammonia 3 ppm
7271,7272,0.06,0.36,0.2,0.26,38.0,27.0,Ammonia 3 ppm
7272,7273,0.06,0.36,0.2,0.26,38.0,27.0,Ammonia 3 ppm
7273,7274,0.06,0.36,0.2,0.26,38.0,27.0,Ammonia 3 ppm
7274,7275,0.06,0.35,0.2,0.26,38.0,27.0,Ammonia 3 ppm
7275,7276,0.06,0.35,0.2,0.26,38.0,27.0,Ammonia 3 ppm
7276,7277,0.06,0.35,0.2,0.26,38.0,27.0,Ammonia 3 ppm
7277,7278,0.06,0.35,0.2,0.26,38.0,27.0,Ammonia 3 ppm
7278,7279,0.06,0.35,0.2,0.25,38.0,27.0,Ammonia 3 ppm
7279,7280,0.06,0.35,0.2,0.25,38.0,27.0,Ammonia 3 ppm
7280,7281,0.06,0.35,0.2,0.25,38.0,27.0,Ammonia 3 ppm
7281,7282,0.06,0.35,0.2,0.25,38.0,27.0,Ammonia 3 ppm
7282,7283,0.06,0.35,0.2,0.25,38.0,27.0,Ammonia 3 ppm
7283,7284,0.06,0.35,0.2,0.25,38.0,27.0,Ammonia 3 ppm
7284,7285,0.06,0.34,0.2,0.25,38.0,27.0,Ammonia 3 ppm
7285,7286,0.06,0.34,0.2,0.25,38.0,27.0,Ammonia 3 ppm
7286,7287,0.06,0.34,0.2,0.25,38.0,27.0,Ammonia 3 ppm
7287,7288,0.06,0.34,0.2,0.25,38.0,27.0,Ammonia 3 ppm
7288,7289,0.06,0.34,0.2,0.25,38.0,27.0,Ammonia 3 ppm
7289,7290,0.06,0.34,0.2,0.25,38.0,27.0,Ammonia 3 ppm
7290,7291,0.06,0.34,0.2,0.25,38.0,27.0,Ammonia 3 ppm
7291,7292,0.06,0.34,0.2,0.24,38.0,27.0,Ammonia 3 ppm
7292,7293,0.06,0.34,0.19,0.24,38.0,27.0,Ammonia 3 ppm
7293,7294,0.06,0.33,0.19,0.24,38.0,27.0,Ammonia 3 ppm
7294,7295,0.06,0.33,0.19,0.24,38.0,27.0,Ammonia 3 ppm
7295,7296,0.06,0.33,0.19,0.24,38.0,27.0,Ammonia 3 ppm
7296,7297,0.06,0.33,0.19,0.24,38.0,27.0,Ammonia 3 ppm
7297,7298,0.05,0.33,0.19,0.24,38.0,27.0,Ammonia 3 ppm
7298,7299,0.05,0.33,0.19,0.24,38.0,27.0,Ammonia 3 ppm
7299,7300,0.05,0.33,0.19,0.24,38.0,27.0,Ammonia 3 ppm
7300,7301,0.05,0.33,0.19,0.23,38.0,27.0,Ammonia 3 ppm
7301,7302,0.05,0.33,0.19,0.23,38.0,27.0,Ammonia 3 ppm
7302,7303,0.05,0.33,0.19,0.23,38.0,27.0,Ammonia 3 ppm
7303,7304,0.05,0.32,0.19,0.23,38.0,27.0,Ammonia 3 ppm
7304,7305,0.05,0.32,0.19,0.23,38.0,27.0,Ammonia 3 ppm
7305,7306,0.05,0.32,0.19,0.23,38.0,27.0,Ammonia 3 ppm
7306,7307,0.05,0.32,0.19,0.23,38.0,27.0,Ammonia 3 ppm
7307,7308,0.05,0.32,0.19,0.23,38.0,27.0,Ammonia 3 ppm
7308,7309,0.05,0.32,0.19,0.23,38.0,27.0,Ammonia 3 ppm
7309,7310,0.05,0.32,0.19,0.23,38.0,27.0,Ammonia 3 ppm
7310,7311,0.05,0.32,0.19,0.23,38.0,27.0,Ammonia 3 ppm
7311,7312,0.05,0.32,0.19,0.23,38.0,27.0,Ammonia 3 ppm
7312,7313,0.05,0.31,0.19,0.23,38.0,27.0,Ammonia 3 ppm
7313,7314,0.05,0.31,0.19,0.23,38.0,27.0,Ammonia 3 ppm
7314,7315,0.05,0.31,0.19,0.22,38.0,27.0,Ammonia 3 ppm
7315,7316,0.05,0.31,0.19,0.22,38.0,27.0,Ammonia 3 ppm
7316,7317,0.05,0.31,0.19,0.22,38.0,27.0,Ammonia 3 ppm
7317,7318,0.05,0.31,0.19,0.22,38.0,27.0,Ammonia 3 ppm
7318,7319,0.05,0.31,0.19,0.22,38.0,27.0,Ammonia 3 ppm
7319,7320,0.05,0.31,0.19,0.22,38.0,27.0,Ammonia 3 ppm
7320,7321,0.05,0.31,0.19,0.22,38.0,27.0,Ammonia 3 ppm
7321,7322,0.05,0.31,0.19,0.22,38.0,27.0,Ammonia 3 ppm
7322,7323,0.05,0.31,0.19,0.22,38.0,27.0,Ammonia 3 ppm
7323,7324,0.05,0.3,0.19,0.22,38.0,27.0,Ammonia 3 ppm
7324,7325,0.05,0.3,0.19,0.22,38.0,27.0,Ammonia 3 ppm
7325,7326,0.05,0.3,0.18,0.22,38.0,27.0,Ammonia 3 ppm
7326,7327,0.05,0.3,0.18,0.22,38.0,27.0,Ammonia 3 ppm
7327,7328,0.05,0.3,0.18,0.22,38.0,27.0,Ammonia 3 ppm
7328,7329,0.05,0.3,0.18,0.22,38.0,27.0,Ammonia 3 ppm
7329,7330,0.05,0.3,0.18,0.22,38.0,27.0,Ammonia 3 ppm
7330,7331,0.05,0.3,0.18,0.22,38.0,27.0,Ammonia 3 ppm
7331,7332,0.05,0.3,0.18,0.22,38.0,27.0,Ammonia 3 ppm
7332,7333,0.05,0.3,0.18,0.22,38.0,27.0,Ammonia 3 ppm
7333,7334,0.05,0.29,0.18,0.22,38.0,27.0,Ammonia 3 ppm
7334,7335,0.05,0.29,0.18,0.22,38.0,27.0,Ammonia 3 ppm
7335,7336,0.05,0.29,0.18,0.21,38.0,27.0,Ammonia 3 ppm
7336,7337,0.05,0.29,0.18,0.21,38.0,27.0,Ammonia 3 ppm
7337,7338,0.05,0.29,0.18,0.21,38.0,27.0,Ammonia 3 ppm
7338,7339,0.05,0.29,0.18,0.21,38.0,27.0,Ammonia 3 ppm
7339,7340,0.05,0.29,0.18,0.21,38.0,27.0,Ammonia 3 ppm
7340,7341,0.05,0.29,0.18,0.21,38.0,27.0,Ammonia 3 ppm
7341,7342,0.05,0.29,0.18,0.21,38.0,27.0,Ammonia 3 ppm
7342,7343,0.05,0.29,0.18,0.21,38.0,27.0,Ammonia 3 ppm
7343,7344,0.05,0.29,0.18,0.21,38.0,27.0,Ammonia 3 ppm
7344,7345,0.05,0.29,0.18,0.21,38.0,27.0,Ammonia 3 ppm
7345,7346,0.05,0.28,0.18,0.21,38.0,27.0,Ammonia 3 ppm
7346,7347,0.05,0.28,0.18,0.21,38.0,27.0,Ammonia 3 ppm
7347,7348,0.05,0.28,0.18,0.21,38.0,27.0,Ammonia 3 ppm
7348,7349,0.05,0.28,0.18,0.21,38.0,27.0,Ammonia 3 ppm
7349,7350,0.05,0.28,0.18,0.21,38.0,27.0,Ammonia 3 ppm
7350,7351,0.05,0.28,0.18,0.21,38.0,27.0,Ammonia 3 ppm
7351,7352,0.05,0.28,0.18,0.21,38.0,27.0,Ammonia 3 ppm
7352,7353,0.05,0.28,0.18,0.21,38.0,27.0,Ammonia 3 ppm
7353,7354,0.05,0.28,0.18,0.21,38.0,27.0,Ammonia 3 ppm
7354,7355,0.05,0.28,0.18,0.21,38.0,27.0,Ammonia 3 ppm
7355,7356,0.05,0.28,0.18,0.21,38.0,27.0,Ammonia 3 ppm
7356,7357,0.05,0.27,0.18,0.21,38.0,27.0,Ammonia 3 ppm
7357,7358,0.05,0.27,0.18,0.21,38.0,27.0,Ammonia 3 ppm
7358,7359,0.05,0.27,0.18,0.21,38.0,27.0,Ammonia 3 ppm
7359,7360,0.05,0.27,0.18,0.21,38.0,27.0,Ammonia 3 ppm
7360,7361,0.05,0.27,0.18,0.21,38.0,27.0,Ammonia 3 ppm
7361,7362,0.05,0.27,0.18,0.21,38.0,27.0,Ammonia 3 ppm
7362,7363,0.04,0.27,0.18,0.2,38.0,27.0,Ammonia 3 ppm
7363,7364,0.05,0.27,0.18,0.2,38.0,27.0,Ammonia 3 ppm
7364,7365,0.05,0.27,0.18,0.2,38.0,27.0,Ammonia 3 ppm
7365,7366,0.05,0.27,0.18,0.2,38.0,27.0,Ammonia 3 ppm
7366,7367,0.04,0.27,0.17,0.21,38.0,27.0,Ammonia 3 ppm
7367,7368,0.05,0.26,0.18,0.2,38.0,27.0,Ammonia 3 ppm
7368,7369,0.05,0.26,0.17,0.21,38.0,27.0,Ammonia 3 ppm
7369,7370,0.05,0.26,0.17,0.2,38.0,27.0,Ammonia 3 ppm
7370,7371,0.05,0.26,0.17,0.2,38.0,27.0,Ammonia 3 ppm
7371,7372,0.05,0.26,0.17,0.2,38.0,27.0,Ammonia 3 ppm
7372,7373,0.05,0.26,0.17,0.2,38.0,27.0,Ammonia 3 ppm
7373,7374,0.05,0.26,0.17,0.2,38.0,27.0,Ammonia 3 ppm
7374,7375,0.04,0.26,0.17,0.2,38.0,27.0,Ammonia 3 ppm
7375,7376,0.05,0.26,0.17,0.2,38.0,27.0,Ammonia 3 ppm
7376,7377,0.04,0.26,0.17,0.2,38.0,27.0,Ammonia 3 ppm
7377,7378,0.04,0.26,0.17,0.2,38.0,27.0,Ammonia 3 ppm
7378,7379,0.04,0.26,0.17,0.2,38.0,27.0,Ammonia 3 ppm
7379,7380,0.04,0.26,0.17,0.2,38.0,27.0,Ammonia 3 ppm
7380,7381,0.04,0.26,0.17,0.2,38.0,27.0,Ammonia 3 ppm
7381,7382,0.04,0.25,0.17,0.2,38.0,27.0,Ammonia 3 ppm
7382,7383,0.04,0.25,0.17,0.2,38.0,27.0,Ammonia 3 ppm
7383,7384,0.04,0.25,0.17,0.2,38.0,27.0,Ammonia 3 ppm
7384,7385,0.04,0.25,0.17,0.2,38.0,27.0,Ammonia 3 ppm
7385,7386,0.04,0.25,0.17,0.2,38.0,27.0,Ammonia 3 ppm
7386,7387,0.04,0.25,0.17,0.2,38.0,27.0,Ammonia 3 ppm
7387,7388,0.04,0.25,0.17,0.2,38.0,27.0,Ammonia 3 ppm
7388,7389,0.04,0.25,0.17,0.2,38.0,27.0,Ammonia 3 ppm
7389,7390,0.04,0.25,0.17,0.2,38.0,27.0,Ammonia 3 ppm
7390,7391,0.04,0.25,0.17,0.2,38.0,27.0,Ammonia 3 ppm
7391,7392,0.04,0.25,0.17,0.2,38.0,27.0,Ammonia 3 ppm
7392,7393,0.04,0.25,0.17,0.2,38.0,27.0,Ammonia 3 ppm
7393,7394,0.04,0.24,0.17,0.2,38.0,27.0,Ammonia 3 ppm
7394,7395,0.04,0.24,0.17,0.2,38.0,27.0,Ammonia 3 ppm
7395,7396,0.04,0.24,0.17,0.2,38.0,27.0,Ammonia 3 ppm
7396,7397,0.04,0.24,0.17,0.2,38.0,27.0,Ammonia 3 ppm
7397,7398,0.04,0.24,0.17,0.19,38.0,27.0,Ammonia 3 ppm
7398,7399,0.05,0.24,0.17,0.19,38.0,27.0,Ammonia 3 ppm
7399,7400,0.05,0.24,0.17,0.19,38.0,27.0,Ammonia 3 ppm
7400,7401,0.05,0.24,0.17,0.19,38.0,27.0,Ammonia 3 ppm
7401,7402,0.04,0.24,0.17,0.19,38.0,27.0,Ammonia 3 ppm
7402,7403,0.05,0.24,0.17,0.19,38.0,27.0,Ammonia 3 ppm
7403,7404,0.05,0.24,0.17,0.19,38.0,27.0,Ammonia 3 ppm
7404,7405,0.05,0.24,0.17,0.19,38.0,27.0,Ammonia 3 ppm
7405,7406,0.05,0.24,0.17,0.19,38.0,27.0,Ammonia 3 ppm
7406,7407,0.05,0.24,0.17,0.19,38.0,27.0,Ammonia 3 ppm
7407,7408,0.05,0.24,0.17,0.19,38.0,27.0,Ammonia 3 ppm
7408,7409,0.05,0.24,0.17,0.2,38.0,27.0,Ammonia 3 ppm
7409,7410,0.05,0.23,0.17,0.19,38.0,27.0,Ammonia 3 ppm
7410,7411,0.05,0.23,0.17,0.19,38.0,27.0,Ammonia 3 ppm
7411,7412,0.05,0.23,0.17,0.19,38.0,27.0,Ammonia 3 ppm
7412,7413,0.05,0.23,0.17,0.19,38.0,27.0,Ammonia 3 ppm
7413,7414,0.05,0.23,0.17,0.19,38.0,27.0,Ammonia 3 ppm
7414,7415,0.05,0.23,0.17,0.19,38.0,27.0,Ammonia 3 ppm
7415,7416,0.05,0.23,0.17,0.19,38.0,27.0,Ammonia 3 ppm
7416,7417,0.04,0.23,0.17,0.19,38.0,27.0,Ammonia 3 ppm
7417,7418,0.04,0.23,0.17,0.19,38.0,27.0,Ammonia 3 ppm
7418,7419,0.04,0.23,0.17,0.19,38.0,27.0,Ammonia 3 ppm
7419,7420,0.04,0.23,0.17,0.19,38.0,27.0,Ammonia 3 ppm
7420,7421,0.04,0.23,0.17,0.19,38.0,27.0,Ammonia 3 ppm
7421,7422,0.04,0.23,0.17,0.19,38.0,27.0,Ammonia 3 ppm
7422,7423,0.04,0.22,0.17,0.19,38.0,27.0,Ammonia 3 ppm
7423,7424,0.04,0.22,0.17,0.19,38.0,27.0,Ammonia 3 ppm
7424,7425,0.04,0.22,0.17,0.19,38.0,27.0,Ammonia 3 ppm
7425,7426,0.04,0.22,0.17,0.19,38.0,27.0,Ammonia 3 ppm
7426,7427,0.04,0.22,0.17,0.19,38.0,27.0,Ammonia 3 ppm
7427,7428,0.04,0.22,0.17,0.19,38.0,27.0,Ammonia 3 ppm
7428,7429,0.04,0.22,0.16,0.19,38.0,27.0,Ammonia 3 ppm
7429,7430,0.04,0.22,0.17,0.19,38.0,27.0,Ammonia 3 ppm
7430,7431,0.04,0.22,0.17,0.19,38.0,27.0,Ammonia 3 ppm
7431,7432,0.04,0.22,0.17,0.19,38.0,27.0,Ammonia 3 ppm
7432,7433,0.04,0.22,0.16,0.19,38.0,27.0,Ammonia 3 ppm
7433,7434,0.04,0.22,0.16,0.19,38.0,27.0,Ammonia 3 ppm
